StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,CompCheck1,CompCheck2,CharSel,NoteCardChoice_LL,NoteCardChoice_HL,NamedPrice,HowHelpful_4,Q98_1,Q98_2,Q98_3,Q98_4,Q98_5,Checker,Feedback,pay,time,PROLIFIC_PID,STUDY_ID,SESSION_ID,loss,cost,coins1,notes,coins2,coins3
4/20/23 14:40,4/20/23 14:43,IP Address,*******,100,179,TRUE,4/20/23 14:43,R_Qhv5kIpgNe67cI1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,637f85fbb4f2fffacdc681db,995,910,Wizard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,77,2,79,81,78,17,19,Wizard,No,$1.00 ,5 minutes,637f85fbb4f2fffacdc681db,64418fa1704d272f0e168baa,6441a341a1de33d6cddaa2a6,low,120,900,"""Mushrooms are stronger than flowers.""",823,823
4/20/23 14:38,4/20/23 14:44,IP Address,*******,100,383,TRUE,4/20/23 14:44,R_3MbWEX8FdEa7drf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,639fad17342dfdbf0139f67c,995,910,Wizard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,81,-3,82,81,80,19,17,Wizard,No,$1.00 ,5 minutes,639fad17342dfdbf0139f67c,64418fa1704d272f0e168baa,6441a2aab8d5ecfdae07319a,low,120,900,"""Mushrooms are stronger than flowers.""",819,919
4/20/23 14:40,4/20/23 14:45,IP Address,*******,100,287,TRUE,4/20/23 14:45,R_2qC9rqx0xurWHmO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,640cf05d003b6d02e76ce69a,995,990,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,3,100,80,60,40,20,Huntress,640cf05d003b6d02e76ce69a,$1.00 ,5 minutes,640cf05d003b6d02e76ce69a,64418fa1704d272f0e168bab,6441a3355d93b9ca3d846a54,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 14:40,4/20/23 14:45,IP Address,*******,100,315,TRUE,4/20/23 14:45,R_02RkPtIrrTmkSeB,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e767774d5274000082f5582,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",80,2,99,81,67,11,8,Siren,nope,$1.00 ,5 minutes,5e767774d5274000082f5582,64418fa1704d272f0e168bab,6441a31bf79c3fdd59bb1b5d,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 14:39,4/20/23 14:45,IP Address,*******,100,386,TRUE,4/20/23 14:45,R_0TBhCiPO7imHhE5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63652b3ed1f35f8e04325845,995,910,Bard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",75,2,96,81,65,35,1,Bard,I really liked it.,$1.00 ,5 minutes,63652b3ed1f35f8e04325845,64418fa1704d272f0e168baa,6441a2e449b572d285f08950,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",825,825
4/20/23 14:36,4/20/23 14:45,IP Address,*******,100,548,TRUE,4/20/23 14:45,R_bQ1ksm9SvsBR2LL,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5efbc378758e3d16577886e1,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",120,1,91,65,50,31,1,Wizard,,$1.00 ,5 minutes,5efbc378758e3d16577886e1,64418fa1704d272f0e168baa,6441a2452b60a8a2ad608102,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",760,760
4/20/23 14:42,4/20/23 14:46,IP Address,*******,100,187,TRUE,4/20/23 14:46,R_1i1XmQ5YX6LuWUi,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,558b8473fdf99b21155f2c40,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",25,1,95,80,55,20,1,Wizard,No. Everything was understandable.,$1.00 ,5 minutes,558b8473fdf99b21155f2c40,64418fa1704d272f0e168baa,6441a3ce475878b9ba767ae3,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",875,875
4/20/23 14:41,4/20/23 14:46,IP Address,*******,100,278,TRUE,4/20/23 14:46,R_27NKkTTuS8CPf0D,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b189bdd44127b00013f9c7a,995,910,Huntress,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,1,82,81,80,17,16,Huntress,No,$1.00 ,5 minutes,5b189bdd44127b00013f9c7a,64418fa1704d272f0e168bab,6441a38ff157c6531e07317e,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",830,830
4/20/23 14:44,4/20/23 14:46,IP Address,*******,100,173,TRUE,4/20/23 14:46,R_BLKXNyDFS6tdxyp,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d1cf86b74a06a0019e3079c,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",60,3,99,80,49,15,1,Siren,no,$1.00 ,5 minutes,5d1cf86b74a06a0019e3079c,64418fa1704d272f0e168bab,6441a384ab6baa23e8b44dbc,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 14:42,4/20/23 14:47,IP Address,*******,100,272,TRUE,4/20/23 14:47,R_27p01HoSTl8k7vS,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62af84cf60537599236a4a27,995,910,Warrior,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,17,1,82,81,75,17,17,Warrior,No,$1.00 ,5 minutes,62af84cf60537599236a4a27,64418fa1704d272f0e168bab,6441a3b0a5f96ccb6da7b444,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",883,883
4/20/23 14:44,4/20/23 14:47,IP Address,*******,100,205,TRUE,4/20/23 14:47,R_RxBahGkkBQ14jDj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63d672fd60ac772cd04cc33b,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,100,90,80,70,60,Siren,,$1.00 ,5 minutes,63d672fd60ac772cd04cc33b,64418fa1704d272f0e168baa,6441a414db2761f8529ff01e,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 14:44,4/20/23 14:47,IP Address,*******,100,190,TRUE,4/20/23 14:47,R_2QyrR37SkWHtRV5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f4d3869219f129c586b5f75,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",80,1,95,83,64,31,1,Siren,na,$1.00 ,5 minutes,5f4d3869219f129c586b5f75,64418fa1704d272f0e168baa,6441a4299ed9fad48f862197,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 14:46,4/20/23 14:48,IP Address,*******,100,128,TRUE,4/20/23 14:48,R_PTnXT5jf1OtRXc5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61194d67cf13024bcdf7c246,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,2,82,81,80,20,15,Wizard,,$1.00 ,5 minutes,61194d67cf13024bcdf7c246,64418fa1704d272f0e168baa,6441a47ea4b82c5e7a849275,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 14:43,4/20/23 14:48,IP Address,*******,100,284,TRUE,4/20/23 14:48,R_2dRw8szvGVjhCOc,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59a811311363d90001676ad9,995,990,Siren,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,100,0,82,80,76,74,70,Siren,No,$1.00 ,5 minutes,59a811311363d90001676ad9,64418fa1704d272f0e168bab,6441a3ee387c187dc5c52eb2,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 14:46,4/20/23 14:48,IP Address,*******,100,126,TRUE,4/20/23 14:48,R_3isffB6WKEIf9sw,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b87dd09019cf60001a115b3,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",35,2,100,35,10,5,1,Warrior,No.,$1.00 ,5 minutes,5b87dd09019cf60001a115b3,64418fa1704d272f0e168baa,6441a4ae4891cacd887c04d1,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",865,865
4/20/23 14:45,4/20/23 14:49,IP Address,*******,100,200,TRUE,4/20/23 14:49,R_2Vfs7THBk1P137Y,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,586429c0460cb5000183f8e3,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,70,0,100,81,80,40,25,Huntress,,$1.00 ,5 minutes,586429c0460cb5000183f8e3,64418fa1704d272f0e168bab,6441a47583d1381f06bf6660,low,120,900,"""Mushrooms are stronger than flowers.""",830,830
4/20/23 14:45,4/20/23 14:49,IP Address,*******,100,226,TRUE,4/20/23 14:49,R_pMzKovCKlkSkffz,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,569b1e1aaf9ad7000d640f24,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,1,93,81,62,35,18,Wizard,No.,$1.00 ,5 minutes,569b1e1aaf9ad7000d640f24,64418fa1704d272f0e168baa,6441a45c4891cacd887c04bd,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 14:43,4/20/23 14:49,IP Address,*******,100,383,TRUE,4/20/23 14:49,R_3sn38d8LfPqfFa6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6101122085410e70ca020a04,995,910,Siren,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,90,2,82,81,80,19,17,Siren,there were a bit too much wordings,$1.00 ,5 minutes,6101122085410e70ca020a04,64418fa1704d272f0e168bab,6441a3d1fcaf2a381a387587,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",790,890
4/20/23 14:47,4/20/23 14:49,IP Address,*******,100,113,TRUE,4/20/23 14:49,R_2V2sMMsVm3zLVI1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e5410f5be932e06384a03ec,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,100,1,120,110,100,80,70,Huntress,,$1.00 ,5 minutes,5e5410f5be932e06384a03ec,64418fa1704d272f0e168baa,6441a4fabdea344eb1a004f0,low,120,900,"""Mushrooms are stronger than flowers.""",800,800
4/20/23 14:45,4/20/23 14:49,IP Address,*******,100,236,TRUE,4/20/23 14:49,R_3EZmocdWby1HINe,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5622e4dced6e5a0005c80078,995,910,Warrior,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",30,1,95,86,64,32,16,Warrior,no,$1.00 ,5 minutes,5622e4dced6e5a0005c80078,64418fa1704d272f0e168bab,6441a4693bdec927cfb44d95,high,120,900,"""Mushrooms are stronger than flowers.""",870,870
4/20/23 14:47,4/20/23 14:50,IP Address,*******,100,179,TRUE,4/20/23 14:50,R_2uICX6SBIbgp7CI,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,628d114b1acd87ea1b37874e,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,2,82,81,80,17,12,Wizard,Nothing I can think of ,$1.00 ,5 minutes,628d114b1acd87ea1b37874e,64418fa1704d272f0e168baa,6441a4c24f32e8cbd87436eb,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 14:46,4/20/23 14:50,IP Address,*******,100,225,TRUE,4/20/23 14:50,R_cLRCSZevlzcKGWt,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610edb819806c186279416df,995,990,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,3,84,81,21,19,17,Wizard,,$1.00 ,5 minutes,610edb819806c186279416df,64418fa1704d272f0e168bab,6441a4a849933ed8cd40309d,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 14:49,4/20/23 14:51,IP Address,*******,100,101,TRUE,4/20/23 14:51,R_3e8ZN73OqYlWGrX,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c83394a3e93bf0001e143d6,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,99,66,21,35,1,Siren,,$1.00 ,5 minutes,5c83394a3e93bf0001e143d6,64418fa1704d272f0e168bab,6441a54b44941815eeef3186,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 14:41,4/20/23 14:51,IP Address,*******,100,591,TRUE,4/20/23 14:51,R_3sBRseLkn7KRSAA,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63f82595e882d2597abf3439,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,-3,82,81,80,19,17,Wizard,No,$1.00 ,5 minutes,63f82595e882d2597abf3439,64418fa1704d272f0e168bab,6441a370ab6baa23e8b44db4,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,950
4/20/23 14:43,4/20/23 14:51,IP Address,*******,100,490,TRUE,4/20/23 14:51,R_blUNh9Bn2sAb4xb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c8ebadedd631d000136f915,995,910,Bard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,100,-1,82,81,80,19,17,Bard,,$1.00 ,5 minutes,5c8ebadedd631d000136f915,64418fa1704d272f0e168baa,6441a3d8df6aa01cb93ae6e7,low,120,900,"""Mushrooms are stronger than flowers.""",800,900
4/20/23 14:47,4/20/23 14:51,IP Address,*******,100,282,TRUE,4/20/23 14:51,R_2vdHQjy9myQ8PW2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63e52483a88355a3a0ac62c5,995 health points,910 health points,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,86,65,35,25,15,Wizard,,$1.00 ,5 minutes,63e52483a88355a3a0ac62c5,64418fa1704d272f0e168baa,6441a4336c508ed8c96080d6,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 14:49,4/20/23 14:51,IP Address,*******,100,159,TRUE,4/20/23 14:51,R_3nMfdHRE7ws1A9H,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63d418d4229ed6c0712ce5bb,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,40,0,84,86,85,18,16,Huntress,I should have memorized the exact amounts closer. ,$1.00 ,5 minutes,63d418d4229ed6c0712ce5bb,64418fa1704d272f0e168baa,6441a5423f3235929ab44e09,low,120,900,"""Mushrooms are stronger than flowers.""",860,860
4/20/23 14:49,4/20/23 14:52,IP Address,*******,100,174,TRUE,4/20/23 14:52,R_3I0kinGgRf4jKzu,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62885c14d00376d11632a442,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",150,2,78,99,45,20,1,Wizard,,$1.00 ,5 minutes,62885c14d00376d11632a442,64418fa1704d272f0e168baa,6441a548bff7c693228d0d46,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",750,750
4/20/23 14:49,4/20/23 14:53,IP Address,*******,100,238,TRUE,4/20/23 14:53,R_1Nw5SVbgcjvuBOh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f8e6f34f8b5ed24a125edf4,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",150,2,93,89,61,35,12,Wizard,No lol,$1.00 ,5 minutes,5f8e6f34f8b5ed24a125edf4,64418fa1704d272f0e168bab,6441a55e76ba32978093e80b,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",750,750
4/20/23 14:47,4/20/23 14:54,IP Address,*******,100,406,TRUE,4/20/23 14:54,R_3KuOBlvTyarOdaz,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,612012042e280e07b00c0be5,1000,910,Bard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,3,82,81,67,41,17,Bard,No,$1.00 ,5 minutes,612012042e280e07b00c0be5,64418fa1704d272f0e168baa,6441a4e9e81734f5144fbbe1,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 14:50,4/20/23 14:54,IP Address,*******,100,242,TRUE,4/20/23 14:54,R_3yNdtcTDrD5gFb3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c0273f2d763e00001f672e4,995,910,Wizard,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",85,-1,99,90,85,65,60,Wizard,"No, very clear and concise.",$1.00 ,5 minutes,5c0273f2d763e00001f672e4,64418fa1704d272f0e168baa,6441a5914669b4b0b2af11c1,high,120,900,"""Mushrooms are stronger than flowers.""",815,815
4/20/23 14:50,4/20/23 14:54,IP Address,*******,100,285,TRUE,4/20/23 14:54,R_2wQZWgg78FQfiaO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63d16430ec396edab1fe4a32,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,2,82,81,80,19,17,Wizard,No,$1.00 ,5 minutes,63d16430ec396edab1fe4a32,64418fa1704d272f0e168bab,6441a572b39c60f35c766193,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",830,930
4/20/23 14:41,4/20/23 14:54,IP Address,*******,100,805,TRUE,4/20/23 14:54,R_1LNlmsoHDlQTbI1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63cef964559eeeccd860a224,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",81,-1,99,81,63,35,1,Warrior,,$1.00 ,5 minutes,63cef964559eeeccd860a224,64418fa1704d272f0e168baa,6441a374b301535cee09b2fe,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",799,899
4/20/23 14:51,4/20/23 14:55,IP Address,*******,100,223,TRUE,4/20/23 14:55,R_3gS1yBnjzT3GG0u,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ee264fd75927e71d7a6bd5c,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",100,3,88,53,33,8,1,Wizard,no,$1.00 ,5 minutes,5ee264fd75927e71d7a6bd5c,64418fa1704d272f0e168baa,6441a5dbbb3a8a241b8ef5a1,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 14:52,4/20/23 14:55,IP Address,*******,100,211,TRUE,4/20/23 14:55,R_W7CvH3lulWe1D0d,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,58be2fc3bfc0f4000179f3c5,995,910,Wizard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,80,-1,84,82,77,19,17,Wizard,no,$1.00 ,5 minutes,58be2fc3bfc0f4000179f3c5,64418fa1704d272f0e168baa,6441a5ec39bb5140042eb210,low,120,900,"""Mushrooms are stronger than flowers.""",820,820
4/20/23 14:48,4/20/23 14:55,IP Address,*******,100,450,TRUE,4/20/23 14:55,R_1Pc9dezrUYbc5zv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ecf40ccb218ec372490e3ea,1995,1910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,2,100,80,60,40,20,Wizard,No,$1.00 ,5 minutes,5ecf40ccb218ec372490e3ea,64418fa1704d272f0e168bab,6441a4e301dd18666e11ec43,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 14:50,4/20/23 14:56,IP Address,*******,100,338,TRUE,4/20/23 14:56,R_31zTqXiEvFFo6iO,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,612e64b26c1ed4e6cc77686a,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,200,100,50,10,1,Siren,,$1.00 ,5 minutes,612e64b26c1ed4e6cc77686a,64418fa1704d272f0e168baa,6441a5880cc48528746080f6,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 14:51,4/20/23 14:56,IP Address,*******,100,266,TRUE,4/20/23 14:56,R_2D0ph6Zt6ad2FQN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d62182e7c07250019f1dd57,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,2,82,81,80,19,17,Wizard,No,$1.00 ,5 minutes,5d62182e7c07250019f1dd57,64418fa1704d272f0e168baa,6441a5e8ccf72cab2fdaa2a6,low,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,900
4/20/23 14:49,4/20/23 14:57,IP Address,*******,100,440,TRUE,4/20/23 14:57,R_1kOd7C3fORo3blB,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,604fe822b095421e07e3f93e,995,910,Warrior,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,26,-3,82,81,80,19,17,Warrior,"No, it was unique and enjoyable.",$1.00 ,5 minutes,604fe822b095421e07e3f93e,64418fa1704d272f0e168baa,6441a55fac748661b133c541,low,120,900,"""Mushrooms are stronger than flowers.""",874,974
4/20/23 14:54,4/20/23 14:57,IP Address,*******,100,184,TRUE,4/20/23 14:57,R_1Qz8EioE7pdrGl2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62e02c79a168409c22dc09cb,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,1,99,81,63,35,1,Siren,,$1.00 ,5 minutes,62e02c79a168409c22dc09cb,64418fa1704d272f0e168bab,6441a66a0a6748dbe07e20fe,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,950
4/20/23 14:52,4/20/23 14:57,IP Address,*******,100,255,TRUE,4/20/23 14:57,R_uxffUPCpkdPIDSx,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c8e72856243bb0001dcdea2,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",15,2,99,65,33,15,1,Warrior,nope just a lot to remember but I did my best,$1.00 ,5 minutes,5c8e72856243bb0001dcdea2,64418fa1704d272f0e168baa,6441a5dfed5e8994097c04f3,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",885,885
4/20/23 14:53,4/20/23 14:57,IP Address,*******,100,249,TRUE,4/20/23 14:57,R_1f75YLugoojtiCF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6104d80b35980b2cae496ce7,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,50,2,96,80,60,17,10,Huntress,no,$1.00 ,5 minutes,6104d80b35980b2cae496ce7,64418fa1704d272f0e168bab,6441a5c70df331b6ab76afae,low,120,900,"""Mushrooms are stronger than flowers.""",850,850
